Store,Dept,Date,Weekly_Pred
13.0,37.0,2011-04-29,2944.8174999977855
13.0,38.0,2011-03-04,89429.72749996599
13.0,38.0,2011-03-11,82518.33749996655
13.0,38.0,2011-03-18,78601.43749996583
13.0,38.0,2011-03-25,73631.8874999659
13.0,38.0,2011-04-01,85057.02749996603
13.0,38.0,2011-04-08,67087.32749996643
13.0,38.0,2011-04-15,84205.6574999665
13.0,38.0,2011-04-22,74880.83749996655
13.0,38.0,2011-04-29,77062.96749996586
13.0,40.0,2011-03-04,84598.73499998965
13.0,40.0,2011-03-11,80247.1749999903
13.0,40.0,2011-03-18,77500.9549999894
13.0,40.0,2011-03-25,74812.9249999896
13.0,40.0,2011-04-01,79264.31499998973
13.0,40.0,2011-04-08,71225.9349999903
13.0,40.0,2011-04-15,73437.6749999903
13.0,40.0,2011-04-22,77875.20499999032
13.0,40.0,2011-04-29,76322.80499998949
13.0,41.0,2011-03-04,1483.9649999979574
13.0,41.0,2011-03-11,1645.964999997026
13.0,41.0,2011-03-18,1831.9649999979574
13.0,41.0,2011-03-25,1714.9649999977246
13.0,41.0,2011-04-01,2316.9649999977246
13.0,41.0,2011-04-08,2685.964999997026
13.0,41.0,2011-04-15,2071.964999997259
13.0,41.0,2011-04-22,2400.964999997026
13.0,41.0,2011-04-29,2190.9649999977246
13.0,42.0,2011-03-04,7477.419999999927
13.0,42.0,2011-03-11,7979.219999999799
13.0,42.0,2011-03-18,8225.429999999937
13.0,42.0,2011-03-25,8390.939999999888
13.0,42.0,2011-04-01,8598.899999999909
13.0,42.0,2011-04-08,7584.979999999809
13.0,42.0,2011-04-15,8864.769999999846
13.0,42.0,2011-04-22,9128.92999999982
13.0,42.0,2011-04-29,7636.759999999895
13.0,44.0,2011-03-04,9767.679999993064
13.0,44.0,2011-03-11,9765.409999993512
13.0,44.0,2011-03-18,8865.529999992925
13.0,44.0,2011-03-25,9041.929999993064
13.0,44.0,2011-04-01,9941.029999993158
13.0,44.0,2011-04-08,9260.499999993595
13.0,44.0,2011-04-15,7674.92999999353
13.0,44.0,2011-04-22,8382.099999993688
13.0,44.0,2011-04-29,9169.079999992971
13.0,45.0,2011-03-04,10.17500000003929
13.0,45.0,2011-03-11,11.085000000042783
13.0,45.0,2011-03-25,-8.794999999961874
13.0,45.0,2011-04-01,22.025000000037835
13.0,45.0,2011-04-15,-7.914999999957217
13.0,45.0,2011-04-22,0.14500000004045432
13.0,45.0,2011-04-29,28.55500000003667
13.0,46.0,2011-03-04,41815.43999999427
13.0,46.0,2011-03-11,38658.77999999319
13.0,46.0,2011-03-18,38073.98999999455
13.0,46.0,2011-03-25,38177.09999999395
13.0,46.0,2011-04-01,42485.219999994064
13.0,46.0,2011-04-08,39157.90999999354
13.0,46.0,2011-04-15,38357.06999999369
13.0,46.0,2011-04-22,43421.24999999339
13.0,46.0,2011-04-29,39150.229999994306
13.0,47.0,2011-03-11,208.00000000000003
13.0,48.0,2011-03-04,896.24999999673
13.0,48.0,2011-03-11,542.2499999967155
13.0,48.0,2011-03-18,1881.2499999967338
13.0,48.0,2011-03-25,2137.2499999967263
13.0,48.0,2011-04-01,714.2499999967264
13.0,48.0,2011-04-08,1759.2499999967156
13.0,48.0,2011-04-15,872.2499999967155
13.0,48.0,2011-04-22,560.2499999967118
13.0,48.0,2011-04-29,976.24999999673
13.0,49.0,2011-03-04,12131.71999999373
13.0,49.0,2011-03-11,11185.989999995145
13.0,49.0,2011-03-18,10269.979999993971
13.0,49.0,2011-03-25,8337.659999994139
13.0,49.0,2011-04-01,5988.899999994363
13.0,49.0,2011-04-08,8686.199999995108
13.0,49.0,2011-04-15,7131.499999994921
13.0,49.0,2011-04-22,8896.679999995555
13.0,49.0,2011-04-29,6043.539999994027
13.0,50.0,2011-03-04,1953.4999999996567
13.0,50.0,2011-03-11,2545.4999999998313
13.0,50.0,2011-03-18,2560.4999999996567
13.0,50.0,2011-03-25,2727.499999999715
13.0,50.0,2011-04-01,1516.4999999997149
13.0,50.0,2011-04-08,2369.4999999998313
13.0,50.0,2011-04-15,1622.4999999998313
13.0,50.0,2011-04-22,1614.4999999998313
13.0,50.0,2011-04-29,1350.4999999996567
13.0,51.0,2011-04-15,23.639999999999972
13.0,51.0,2011-04-29,0.9999999999999432
13.0,52.0,2011-03-04,4403.299999998712
13.0,52.0,2011-03-11,4786.659999999048
13.0,52.0,2011-03-18,4567.699999998619
13.0,52.0,2011-03-25,4180.4599999986285
13.0,52.0,2011-04-01,4318.859999998768
13.0,52.0,2011-04-08,3935.209999999094
13.0,52.0,2011-04-15,4162.319999999197
13.0,52.0,2011-04-22,3699.669999999057
13.0,52.0,2011-04-29,3836.319999998731
13.0,54.0,2011-03-04,161.5599999994307
13.0,54.0,2011-03-11,-58.440000000482
13.0,54.0,2011-03-18,249.5599999994307
13.0,54.0,2011-03-25,-9.44000000054021
13.0,54.0,2011-04-01,242.5599999994598
13.0,54.0,2011-04-08,200.559999999518
13.0,54.0,2011-04-15,104.559999999518
13.0,54.0,2011-04-22,102.559999999518
13.0,54.0,2011-04-29,124.55999999943069
13.0,55.0,2011-03-04,16676.24249997077
13.0,55.0,2011-03-11,18207.66249997349
13.0,55.0,2011-03-18,17574.83249997062
13.0,55.0,2011-03-25,14922.77249997103
13.0,55.0,2011-04-01,19289.58249997155
13.0,55.0,2011-04-08,22740.762499974047
13.0,55.0,2011-04-15,12235.962499973302
13.0,55.0,2011-04-22,8968.152499973712
13.0,55.0,2011-04-29,12212.042499970583
13.0,56.0,2011-03-04,3603.847500002148
13.0,56.0,2011-03-11,4370.317500001422
13.0,56.0,2011-03-18,4761.767500002306
13.0,56.0,2011-03-25,6409.217500002027
13.0,56.0,2011-04-01,7837.827500001897
13.0,56.0,2011-04-08,5083.067500001422
13.0,56.0,2011-04-15,12283.077500001664
13.0,56.0,2011-04-22,16481.62750000148
13.0,56.0,2011-04-29,11270.867500002167
13.0,58.0,2011-03-04,6180.24999999106
13.0,58.0,2011-03-11,2980.2499999938536
13.0,58.0,2011-03-18,7395.24999999106
13.0,58.0,2011-03-25,2963.249999991991
13.0,58.0,2011-04-01,6796.249999991991
13.0,58.0,2011-04-08,4202.249999993854
13.0,58.0,2011-04-15,6653.249999993854
13.0,58.0,2011-04-22,6742.249999993854
13.0,58.0,2011-04-29,3268.2499999910597
13.0,59.0,2011-03-04,610.574999992217
13.0,59.0,2011-03-11,584.0249999926361
13.0,59.0,2011-03-18,482.0249999921705
13.0,59.0,2011-03-25,479.96499999234743
13.0,59.0,2011-04-01,385.97499999235674
13.0,59.0,2011-04-08,589.0449999926548
13.0,59.0,2011-04-15,428.94499999256163
13.0,59.0,2011-04-22,769.0049999926175
13.0,59.0,2011-04-29,340.1249999922636
13.0,60.0,2011-03-04,1210.24999999968
13.0,60.0,2011-03-11,1007.8499999995695
13.0,60.0,2011-03-18,1104.6499999996743
13.0,60.0,2011-03-25,980.4499999996626
13.0,60.0,2011-04-01,1104.6499999996452
13.0,60.0,2011-04-08,867.0499999995811
13.0,60.0,2011-04-15,1122.2499999995928
13.0,60.0,2011-04-22,1016.6499999995578
13.0,60.0,2011-04-29,1095.8499999996568
13.0,67.0,2011-03-04,13099.397499996126
13.0,67.0,2011-03-11,13835.56749999646
13.0,67.0,2011-03-18,13758.007499996113
13.0,67.0,2011-03-25,13569.437499996164
13.0,67.0,2011-04-01,16556.51749999624
13.0,67.0,2011-04-08,12682.257499996462
13.0,67.0,2011-04-15,11630.957499996415
13.0,67.0,2011-04-22,13420.347499996487
13.0,67.0,2011-04-29,15182.977499996143
13.0,71.0,2011-03-04,8853.647500003533
13.0,71.0,2011-03-11,11217.937500004502
13.0,71.0,2011-03-18,8983.637500003757
13.0,71.0,2011-03-25,8536.027500003887
13.0,71.0,2011-04-01,9831.51750000411
13.0,71.0,2011-04-08,10226.937500004502
13.0,71.0,2011-04-15,6828.507500004334
13.0,71.0,2011-04-22,6269.907500004707
13.0,71.0,2011-04-29,6815.107500003496
13.0,72.0,2011-03-04,79322.3074999739
13.0,72.0,2011-03-11,66063.63749998329
13.0,72.0,2011-03-18,60181.75749997316
13.0,72.0,2011-03-25,55933.687499976586
13.0,72.0,2011-04-01,54413.62749997793
13.0,72.0,2011-04-08,67204.8574999821
13.0,72.0,2011-04-15,61527.68749998031
13.0,72.0,2011-04-22,52912.86749998374
13.0,72.0,2011-04-29,50236.85749997465
13.0,74.0,2011-03-04,31987.632499989675
13.0,74.0,2011-03-11,28279.632499989908
13.0,74.0,2011-03-18,25786.7824999897
13.0,74.0,2011-03-25,26591.142499989684
13.0,74.0,2011-04-01,26698.022499989806
13.0,74.0,2011-04-08,30639.532499989815
13.0,74.0,2011-04-15,25825.772499989806
13.0,74.0,2011-04-22,26997.42249998983
13.0,74.0,2011-04-29,27135.99249998966
13.0,79.0,2011-03-04,62543.88249997204
13.0,79.0,2011-03-11,49466.092499974795
13.0,79.0,2011-03-18,49181.68249997092
13.0,79.0,2011-03-25,47504.81249997174
13.0,79.0,2011-04-01,60183.112499972485
13.0,79.0,2011-04-08,51932.84249997386
13.0,79.0,2011-04-15,51007.59249997386
13.0,79.0,2011-04-22,45197.312499974534
13.0,79.0,2011-04-29,45362.26249997193
13.0,80.0,2011-03-04,18133.832500000084
13.0,80.0,2011-03-11,17609.432500000294
13.0,80.0,2011-03-18,18983.74250000006
13.0,80.0,2011-03-25,17906.48250000008
13.0,80.0,2011-04-01,18533.792500000134
13.0,80.0,2011-04-08,17607.81250000027
13.0,80.0,2011-04-15,19044.03250000027
13.0,80.0,2011-04-22,19089.29250000028
13.0,80.0,2011-04-29,17240.20250000005
13.0,81.0,2011-03-04,34270.04999999793
13.0,81.0,2011-03-11,32354.049999996998
13.0,81.0,2011-03-18,32669.80999999817
13.0,81.0,2011-03-25,31170.63999999778
13.0,81.0,2011-04-01,32462.009999997426
13.0,81.0,2011-04-08,29768.02999999698
13.0,81.0,2011-04-15,33306.539999996756
13.0,81.0,2011-04-22,33244.76999999674
13.0,81.0,2011-04-29,31941.959999997613
13.0,82.0,2011-03-04,29325.97499999059
13.0,82.0,2011-03-11,28124.354999987685
13.0,82.0,2011-03-18,26502.664999991932
13.0,82.0,2011-03-25,27216.084999989995
13.0,82.0,2011-04-01,30304.29499999089
13.0,82.0,2011-04-08,29468.264999987834
13.0,82.0,2011-04-15,25782.56499998858
13.0,82.0,2011-04-22,29690.284999987387
13.0,82.0,2011-04-29,27787.994999990144
13.0,83.0,2011-03-04,6841.619999998969
13.0,83.0,2011-03-11,5705.949999999277
13.0,83.0,2011-03-18,5231.139999998988
13.0,83.0,2011-03-25,4348.529999999002
13.0,83.0,2011-04-01,6108.679999999142
13.0,83.0,2011-04-08,5109.119999999319
13.0,83.0,2011-04-15,5601.219999999295
13.0,83.0,2011-04-22,4813.289999999361
13.0,83.0,2011-04-29,4725.469999999063
13.0,85.0,2011-03-04,3145.1474999953084
13.0,85.0,2011-03-11,3227.7574999958765
13.0,85.0,2011-03-18,3114.507499995178
13.0,85.0,2011-03-25,3251.1474999953084
13.0,85.0,2011-04-01,3970.537499995439
13.0,85.0,2011-04-08,3128.307499995923
13.0,85.0,2011-04-15,3667.5074999958765
13.0,85.0,2011-04-22,3568.2474999961
13.0,85.0,2011-04-29,4240.417499995327
13.0,87.0,2011-03-04,13162.342500003006
13.0,87.0,2011-03-11,12138.15250000213
13.0,87.0,2011-03-18,11856.552500003201
13.0,87.0,2011-03-25,14006.252500002922
13.0,87.0,2011-04-01,14209.272500002708
13.0,87.0,2011-04-08,12685.80250000227
13.0,87.0,2011-04-15,13259.762500002233
13.0,87.0,2011-04-22,13131.542500002028
13.0,87.0,2011-04-29,11867.122500003034
13.0,90.0,2011-03-04,114362.84749999896
13.0,90.0,2011-03-11,111127.73749999583
13.0,90.0,2011-03-18,113370.22749999978
13.0,90.0,2011-03-25,107766.54749999821
13.0,90.0,2011-04-01,115653.63749999806
13.0,90.0,2011-04-08,105231.27749999493
13.0,90.0,2011-04-15,111187.61749999478
13.0,90.0,2011-04-22,105235.77749999493
13.0,90.0,2011-04-29,103070.52749999866
13.0,91.0,2011-03-04,82727.90749998097
13.0,91.0,2011-03-11,79905.13749998421
13.0,91.0,2011-03-18,82838.91749997981
13.0,91.0,2011-03-25,72991.92749998145
13.0,91.0,2011-04-01,76949.84749998138
13.0,91.0,2011-04-08,74609.36749998372
13.0,91.0,2011-04-15,83008.14749998398
13.0,91.0,2011-04-22,76787.73749998384
13.0,91.0,2011-04-29,72395.3774999807
13.0,92.0,2011-03-04,159755.6799999384
13.0,92.0,2011-03-11,153276.90999993932
13.0,92.0,2011-03-18,151689.84999993833
13.0,92.0,2011-03-25,139461.99999993824
13.0,92.0,2011-04-01,150543.3799999386
13.0,92.0,2011-04-08,139712.809999939
13.0,92.0,2011-04-15,147542.0299999392
13.0,92.0,2011-04-22,138127.64999993908
13.0,92.0,2011-04-29,134292.88999993814
13.0,93.0,2011-03-04,47440.609999985696
13.0,93.0,2011-03-11,46028.979999983014
13.0,93.0,2011-03-18,50583.56999998566
13.0,93.0,2011-03-25,43735.22999998488
13.0,93.0,2011-04-01,50788.52999998469
13.0,93.0,2011-04-08,48818.79999998331
13.0,93.0,2011-04-15,49097.91999998342
13.0,93.0,2011-04-22,47334.539999982604
13.0,93.0,2011-04-29,44491.019999984914
13.0,94.0,2011-03-04,71048.9974999733
13.0,94.0,2011-03-11,69196.71749997373
13.0,94.0,2011-03-18,75553.46749997327
13.0,94.0,2011-03-25,69228.9974999733
13.0,94.0,2011-04-01,78309.1074999734
13.0,94.0,2011-04-08,74212.39749997367
13.0,94.0,2011-04-15,72744.69749997371
13.0,94.0,2011-04-22,74007.05749997358
13.0,94.0,2011-04-29,68614.15749997321
13.0,95.0,2011-03-04,129255.7874999982
13.0,95.0,2011-03-11,123955.7774999975
13.0,95.0,2011-03-18,127446.19749999835
13.0,95.0,2011-03-25,118579.56749999846
13.0,95.0,2011-04-01,126353.87749999805
13.0,95.0,2011-04-08,121251.47749999768
13.0,95.0,2011-04-15,139619.36749999734
13.0,95.0,2011-04-22,140576.8274999973
13.0,95.0,2011-04-29,135578.04749999798
13.0,96.0,2011-03-04,7182.0724999978565
13.0,96.0,2011-03-11,7202.732499998355
13.0,96.0,2011-03-18,8078.562499997847
13.0,96.0,2011-03-25,8274.092499997874
13.0,96.0,2011-04-01,9665.742499998014
13.0,96.0,2011-04-08,8510.272499998275
13.0,96.0,2011-04-15,7638.502499998257
13.0,96.0,2011-04-22,8822.252499998373
13.0,96.0,2011-04-29,7946.312499997847
13.0,97.0,2011-03-04,26158.067500005494
13.0,97.0,2011-03-11,24096.867500004377
13.0,97.0,2011-03-18,25845.937500005606
13.0,97.0,2011-03-25,23517.247500005196
13.0,97.0,2011-04-01,25640.477500005178
13.0,97.0,2011-04-08,24369.40750000395
13.0,97.0,2011-04-15,27302.80750000432
13.0,97.0,2011-04-22,26754.61750000391
13.0,97.0,2011-04-29,25266.017500005215
13.0,98.0,2011-03-04,13435.097499988995
13.0,98.0,2011-03-11,12628.257499990075
13.0,98.0,2011-03-18,14263.92749998907
13.0,98.0,2011-03-25,13056.327499988976
13.0,98.0,2011-04-01,16441.807499989423
13.0,98.0,2011-04-08,15272.007499990075
13.0,98.0,2011-04-15,13746.22749999028
13.0,98.0,2011-04-22,13305.917499990224
13.0,98.0,2011-04-29,12729.307499988958
14.0,1.0,2011-03-04,27036.487500002022
14.0,1.0,2011-03-11,33240.137500002165
14.0,1.0,2011-03-18,39248.17750000197
14.0,1.0,2011-03-25,53034.54750000185
14.0,1.0,2011-04-01,148605.837500002
14.0,1.0,2011-04-08,74855.24750000203
14.0,1.0,2011-04-15,20460.417500001957
14.0,1.0,2011-04-22,17859.01750000205
14.0,1.0,2011-04-29,17497.687500001743
14.0,2.0,2011-03-04,84982.35500000449
14.0,2.0,2011-03-11,80884.28500000606
14.0,2.0,2011-03-18,78788.68500000457
14.0,2.0,2011-03-25,76461.44500000434
14.0,2.0,2011-04-01,82179.4750000046
14.0,2.0,2011-04-08,78151.85500000542
14.0,2.0,2011-04-15,81127.2550000058
14.0,2.0,2011-04-22,83579.55500000561
14.0,2.0,2011-04-29,80703.16500000408
14.0,3.0,2011-03-04,16965.58250000324
14.0,3.0,2011-03-11,14123.582500003587
14.0,3.0,2011-03-18,14132.962500003243
14.0,3.0,2011-03-25,11159.402500003303
14.0,3.0,2011-04-01,12969.072500003345
14.0,3.0,2011-04-08,11443.892500003527
14.0,3.0,2011-04-15,11663.812500003569
14.0,3.0,2011-04-22,10903.98250000361
14.0,3.0,2011-04-29,11653.06250000322
14.0,4.0,2011-03-04,52322.65499999627
14.0,4.0,2011-03-11,51634.39499999696
14.0,4.0,2011-03-18,48349.494999996125
14.0,4.0,2011-03-25,48463.25499999637
14.0,4.0,2011-04-01,56313.56499999642
14.0,4.0,2011-04-08,51983.72499999704
14.0,4.0,2011-04-15,54923.494999997056
14.0,4.0,2011-04-22,56390.514999997074
14.0,4.0,2011-04-29,53703.334999995976
14.0,5.0,2011-03-04,29713.577499981602
14.0,5.0,2011-03-11,36465.46749998779
14.0,5.0,2011-03-18,30182.70749998056
14.0,5.0,2011-03-25,56513.01749998295
14.0,5.0,2011-04-01,64133.4674999822
14.0,5.0,2011-04-08,32384.61749998816
14.0,5.0,2011-04-15,19255.91749998704
14.0,5.0,2011-04-22,28740.467499987786
14.0,5.0,2011-04-29,30648.327499981602
14.0,6.0,2011-03-04,3285.892499990547
14.0,6.0,2011-03-11,5769.5224999922975
14.0,6.0,2011-03-18,3770.462499989914
14.0,6.0,2011-03-25,3879.10249999051
14.0,6.0,2011-04-01,7618.082499990956
14.0,6.0,2011-04-08,5276.192499993154
14.0,6.0,2011-04-15,5735.352499992372
14.0,6.0,2011-04-22,5711.392499993341
14.0,6.0,2011-04-29,5143.862499990286
14.0,7.0,2011-03-04,30383.312499924992
14.0,7.0,2011-03-11,32443.452499929313
14.0,7.0,2011-03-18,37947.13249992529
14.0,7.0,2011-03-25,44506.89249992693
14.0,7.0,2011-04-01,63704.75249992633
14.0,7.0,2011-04-08,58314.65249993043
14.0,7.0,2011-04-15,41497.70249992931
14.0,7.0,2011-04-22,40265.642499930655
14.0,7.0,2011-04-29,37128.38249992529
14.0,8.0,2011-03-04,57585.19000000102
14.0,8.0,2011-03-11,53958.060000002995
14.0,8.0,2011-03-18,50499.01000000132
14.0,8.0,2011-03-25,52626.31000000113
14.0,8.0,2011-04-01,58286.900000001915
14.0,8.0,2011-04-08,51408.36000000281
14.0,8.0,2011-04-15,52759.92000000333
14.0,8.0,2011-04-22,56249.73000000292
14.0,8.0,2011-04-29,50922.41000000169
14.0,9.0,2011-03-04,14781.31499999159
14.0,9.0,2011-03-11,20532.194999992178
14.0,9.0,2011-03-18,22310.774999991554
14.0,9.0,2011-03-25,25364.364999991638
14.0,9.0,2011-04-01,25464.694999991712
14.0,9.0,2011-04-08,29435.734999991982
14.0,9.0,2011-04-15,26639.164999991917
14.0,9.0,2011-04-22,24989.634999992122
14.0,9.0,2011-04-29,24400.10499999163
14.0,10.0,2011-03-04,19343.657499991274
14.0,10.0,2011-03-11,21755.83749999284
14.0,10.0,2011-03-18,23388.55749999118
14.0,10.0,2011-03-25,21777.21749999133
14.0,10.0,2011-04-01,20191.117499991702
14.0,10.0,2011-04-08,23849.307499992578
14.0,10.0,2011-04-15,22161.557499992578
14.0,10.0,2011-04-22,21231.15749999267
14.0,10.0,2011-04-29,19878.317499991423
14.0,11.0,2011-03-04,16820.65499998434
14.0,11.0,2011-03-11,13662.504999987696
14.0,11.0,2011-03-18,13978.054999983784
14.0,11.0,2011-03-25,12771.304999984715
14.0,11.0,2011-04-01,14600.774999985386
14.0,11.0,2011-04-08,24455.14499998736
14.0,11.0,2011-04-15,14990.444999987174
14.0,11.0,2011-04-22,13300.764999987472
14.0,11.0,2011-04-29,13255.524999984455
14.0,12.0,2011-03-04,6057.127500001169
14.0,12.0,2011-03-11,6534.45750000136
14.0,12.0,2011-03-18,5945.7775000011925
14.0,12.0,2011-03-25,6245.757500001174
14.0,12.0,2011-04-01,7311.707500001244
14.0,12.0,2011-04-08,6156.547500001444
14.0,12.0,2011-04-15,6289.6875000013415
14.0,12.0,2011-04-22,6488.097500001374
14.0,12.0,2011-04-29,6301.837500001132
14.0,13.0,2011-03-04,67884.49999999415
14.0,13.0,2011-03-11,63442.269999992764
14.0,13.0,2011-03-18,61212.219999994115
14.0,13.0,2011-03-25,60757.669999993836
14.0,13.0,2011-04-01,67907.85999999379
14.0,13.0,2011-04-08,63113.68999999292
14.0,13.0,2011-04-15,67696.3999999929
14.0,13.0,2011-04-22,70052.51999999277
14.0,13.0,2011-04-29,65197.24999999391
14.0,14.0,2011-03-04,29690.677499983634
14.0,14.0,2011-03-11,25546.82749998587
14.0,14.0,2011-03-18,22918.977499983448
14.0,14.0,2011-03-25,19796.69749998412
14.0,14.0,2011-04-01,26606.837499984715
14.0,14.0,2011-04-08,22397.087499986577
14.0,14.0,2011-04-15,20687.85749998613
14.0,14.0,2011-04-22,21544.23749998602
14.0,14.0,2011-04-29,21544.727499983448
14.0,16.0,2011-03-04,1597.7924999678517
14.0,16.0,2011-03-11,11768.432499972172
14.0,16.0,2011-03-18,17300.88249996584
14.0,16.0,2011-03-25,32732.752499966882
14.0,16.0,2011-04-01,33059.23249996919
14.0,16.0,2011-04-08,55028.97249997314
14.0,16.0,2011-04-15,59268.292499971576
14.0,16.0,2011-04-22,58091.5324999718
14.0,16.0,2011-04-29,55172.622499967925
14.0,17.0,2011-03-04,29108.274999997706
14.0,17.0,2011-03-11,23597.385000002698
14.0,17.0,2011-03-18,23394.07499999659
14.0,17.0,2011-03-25,20842.634999998972
14.0,17.0,2011-04-01,23332.79499999912
14.0,17.0,2011-04-08,19997.50500000188
14.0,17.0,2011-04-15,19281.50500000188
14.0,17.0,2011-04-22,21290.0650000024
14.0,17.0,2011-04-29,18920.834999998227
14.0,18.0,2011-03-04,-908.2050000224297
14.0,18.0,2011-03-11,3587.084999978073
14.0,18.0,2011-03-18,5336.254999978464
14.0,18.0,2011-03-25,11197.094999978315
14.0,18.0,2011-04-01,38917.88499997789
14.0,18.0,2011-04-08,22066.164999978148
14.0,18.0,2011-04-15,1023.5949999778497
14.0,18.0,2011-04-22,-984.5950000216287
14.0,18.0,2011-04-29,-1462.5750000220758
14.0,19.0,2011-03-04,135.03500000000446
14.0,19.0,2011-03-11,204.7549999999183
14.0,19.0,2011-03-18,153.00500000000562
14.0,19.0,2011-03-25,269.03499999997535
14.0,19.0,2011-04-01,238.03499999997535
14.0,19.0,2011-04-08,163.06499999991598
14.0,19.0,2011-04-15,167.9149999999218
14.0,19.0,2011-04-22,168.97499999991948
14.0,19.0,2011-04-29,261.70499999998816
14.0,20.0,2011-03-04,13326.89499999544
14.0,20.0,2011-03-11,11775.96499999667
14.0,20.0,2011-03-18,11074.584999995384
14.0,20.0,2011-03-25,10067.14499999544
14.0,20.0,2011-04-01,12737.384999995664
14.0,20.0,2011-04-08,10698.46499999667
14.0,20.0,2011-04-15,9811.654999996614
14.0,20.0,2011-04-22,12010.524999996725
14.0,20.0,2011-04-29,11622.484999995757
14.0,21.0,2011-03-04,9257.734999993554
14.0,21.0,2011-03-11,7866.864999994839
14.0,21.0,2011-03-18,7718.784999993368
14.0,21.0,2011-03-25,8107.524999993591
14.0,21.0,2011-04-01,11095.454999993759
14.0,21.0,2011-04-08,8142.154999994877
14.0,21.0,2011-04-15,6607.20499999469
14.0,21.0,2011-04-22,7493.844999994821
14.0,21.0,2011-04-29,7394.604999993666
14.0,22.0,2011-03-04,23180.12749998182
14.0,22.0,2011-03-11,18797.00749998264
14.0,22.0,2011-03-18,16028.997499981468
14.0,22.0,2011-03-25,16668.76749998195
14.0,22.0,2011-04-01,17531.257499982174
14.0,22.0,2011-04-08,15200.967499982604
14.0,22.0,2011-04-15,17441.777499982658
14.0,22.0,2011-04-22,17788.5374999829
14.0,22.0,2011-04-29,15892.567499981766
14.0,23.0,2011-03-04,32269.362499983385
14.0,23.0,2011-03-11,30674.39249998376
14.0,23.0,2011-03-18,32311.22249998337
14.0,23.0,2011-03-25,31636.91249998343
14.0,23.0,2011-04-01,32446.472499983487
14.0,23.0,2011-04-08,38858.292499983785
14.0,23.0,2011-04-15,32623.172499983673
14.0,23.0,2011-04-22,32590.872499983743
14.0,23.0,2011-04-29,30921.0024999834
14.0,24.0,2011-03-04,10409.884999995935
14.0,24.0,2011-03-11,9065.064999995404
14.0,24.0,2011-03-18,9872.834999996121
14.0,24.0,2011-03-25,11566.044999995851
14.0,24.0,2011-04-01,14750.484999995795
14.0,24.0,2011-04-08,15961.2749999956
14.0,24.0,2011-04-15,10548.794999995618
14.0,24.0,2011-04-22,9222.464999995544
14.0,24.0,2011-04-29,8239.844999995898
14.0,25.0,2011-03-04,7995.572499988239
14.0,25.0,2011-03-11,9562.572499991964
